 Volume in drive C has no label.
 Volume Serial Number is FCCE-4B22

 Directory of C:\Users\Admin\AppData\Local\Temp

07-08-2025  00:09                 0 AVIRUP-1\Admin         xml_file (18).xml
06-08-2025  15:23                 0 AVIRUP-1\Admin         xml_file (180).xml
06-08-2025  15:24                 0 AVIRUP-1\Admin         xml_file (181).xml
06-08-2025  15:24                 0 AVIRUP-1\Admin         xml_file (182).xml
06-08-2025  15:25                 0 AVIRUP-1\Admin         xml_file (183).xml
06-08-2025  15:25                 0 AVIRUP-1\Admin         xml_file (184).xml
06-08-2025  15:26                 0 AVIRUP-1\Admin         xml_file (185).xml
06-08-2025  15:26                 0 AVIRUP-1\Admin         xml_file (186).xml
06-08-2025  15:27                 0 AVIRUP-1\Admin         xml_file (187).xml
06-08-2025  15:27                 0 AVIRUP-1\Admin         xml_file (188).xml
06-08-2025  15:28                 0 AVIRUP-1\Admin         xml_file (189).xml
07-08-2025  00:10                 0 AVIRUP-1\Admin         xml_file (19).xml
06-08-2025  15:28                 0 AVIRUP-1\Admin         xml_file (190).xml
06-08-2025  15:30                 0 AVIRUP-1\Admin         xml_file (191).xml
06-08-2025  15:30                 0 AVIRUP-1\Admin         xml_file (192).xml
06-08-2025  15:31                 0 AVIRUP-1\Admin         xml_file (193).xml
06-08-2025  15:31                 0 AVIRUP-1\Admin         xml_file (194).xml
06-08-2025  15:32                 0 AVIRUP-1\Admin         xml_file (195).xml
06-08-2025  15:32                 0 AVIRUP-1\Admin         xml_file (196).xml
06-08-2025  15:34                 0 AVIRUP-1\Admin         xml_file (197).xml
06-08-2025  15:34                 0 AVIRUP-1\Admin         xml_file (198).xml
06-08-2025  15:35                 0 AVIRUP-1\Admin         xml_file (199).xml
06-08-2025  21:57                 0 AVIRUP-1\Admin         xml_file (2).xml
07-08-2025  00:10                 0 AVIRUP-1\Admin         xml_file (20).xml
06-08-2025  15:35                 0 AVIRUP-1\Admin         xml_file (200).xml
06-08-2025  16:28                 0 AVIRUP-1\Admin         xml_file (201).xml
06-08-2025  16:28                 0 AVIRUP-1\Admin         xml_file (202).xml
06-08-2025  16:29                 0 AVIRUP-1\Admin         xml_file (203).xml
06-08-2025  16:29                 0 AVIRUP-1\Admin         xml_file (204).xml
06-08-2025  16:30                 0 AVIRUP-1\Admin         xml_file (205).xml
06-08-2025  16:30                 0 AVIRUP-1\Admin         xml_file (206).xml
06-08-2025  16:31                 0 AVIRUP-1\Admin         xml_file (207).xml
06-08-2025  16:31                 0 AVIRUP-1\Admin         xml_file (208).xml
06-08-2025  16:32                 0 AVIRUP-1\Admin         xml_file (209).xml
07-08-2025  00:11                 0 AVIRUP-1\Admin         xml_file (21).xml
06-08-2025  16:32                 0 AVIRUP-1\Admin         xml_file (210).xml
06-08-2025  16:33                 0 AVIRUP-1\Admin         xml_file (211).xml
06-08-2025  16:33                 0 AVIRUP-1\Admin         xml_file (212).xml
06-08-2025  16:35                 0 AVIRUP-1\Admin         xml_file (213).xml
06-08-2025  16:35                 0 AVIRUP-1\Admin         xml_file (214).xml
06-08-2025  16:36                 0 AVIRUP-1\Admin         xml_file (215).xml
06-08-2025  16:36                 0 AVIRUP-1\Admin         xml_file (216).xml
06-08-2025  16:38                 0 AVIRUP-1\Admin         xml_file (217).xml
06-08-2025  16:38                 0 AVIRUP-1\Admin         xml_file (218).xml
06-08-2025  16:39                 0 AVIRUP-1\Admin         xml_file (219).xml
07-08-2025  00:11                 0 AVIRUP-1\Admin         xml_file (22).xml
06-08-2025  16:39                 0 AVIRUP-1\Admin         xml_file (220).xml
06-08-2025  16:40                 0 AVIRUP-1\Admin         xml_file (221).xml
06-08-2025  16:40                 0 AVIRUP-1\Admin         xml_file (222).xml
06-08-2025  17:34                 0 AVIRUP-1\Admin         xml_file (223).xml
06-08-2025  17:34                 0 AVIRUP-1\Admin         xml_file (224).xml
06-08-2025  17:35                 0 AVIRUP-1\Admin         xml_file (225).xml
06-08-2025  17:35                 0 AVIRUP-1\Admin         xml_file (226).xml
06-08-2025  17:36                 0 AVIRUP-1\Admin         xml_file (227).xml
